Gene_name,GSM4089641,GSM4089642,GSM4089643,GSM4089647,GSM4089648,GSM4089649
,3.299536274,0.70085693,3.105921076,3.165797805,-0.059370158,3.419296175
MYH15,3.485220713,-0.367770877,1.783356071,2.684001802,2.525487609,3.625328944
CD8B /// LOC100996919,-0.142162287,0.44094157,1.819655923,1.913890853,-0.892796904,1.295199916
GSTM1,6.024931312,5.796595159,5.747583434,5.578458741,5.030287517,5.709897146
EFR3B,5.029762065,5.653902681,5.420357759,1.141373931,2.616755254,4.011790803
CTB-176F20.3,3.77452353,2.01451241,3.079395179,0.394031151,1.275173961,2.055823833
AKAP11,4.812380135,5.381805943,5.828408174,4.679519509,4.5949247,5.213934351
MED24,0.338258955,2.767406913,0.853293085,1.202041522,0.451846747,0.202762485
NKTR,6.323103412,6.210669396,7.194569735,6.19517237,5.671856638,5.912970747
NKTR,0.713748595,-0.185229754,-0.862522707,1.026615949,-2.653554773,0.812276413
ADCY1,4.610576053,2.874405507,4.788957104,3.699729293,1.719748577,0.952027847
DNAH6,1.817381765,1.816521887,2.671467754,1.690658456,2.213294395,2.428418466
RABGAP1L,3.281493514,4.297220769,3.905966975,3.032584012,3.167240696,2.673072429
CCDC88C,1.258754078,3.662387819,2.515649382,4.351960416,3.517930742,3.629333304
,2.153510283,2.488718083,3.804022573,4.174821845,2.407230368,3.00272772
AK291611 /// TRGV7 /// TRGV7,2.678335624,3.505586103,4.543248402,3.609175783,3.577404657,1.41866492
CD40,6.160270797,5.691160043,6.220908387,4.731677454,7.011316722,7.016674595
,1.70543831,0.683912,0.47156207,0.267595722,0.231395542,0.216970077
ADCY1,3.489337409,5.540901403,5.814399174,3.137811703,2.224617607,2.341706856
BTBD18,3.449138738,1.177860402,0.841723594,3.773574423,-0.58937668,2.908590051
SYNE1,1.516514455,-1.023777158,1.579899385,-2.390055968,-2.71397053,-2.866699524
,3.948068148,4.820378117,3.81246742,3.719665354,3.009001328,2.971650229
GIMAP1-GIMAP5 /// GIMAP5,0.290542363,1.837947277,0.345260105,-0.186125659,-0.880412745,-0.677933413
,5.040993223,4.336968862,4.995421202,3.209063395,3.844516217,4.053259075
PELP1,3.065203491,6.08170179,5.872745051,3.573822875,5.30594864,2.758735963
POU2F3,-0.014482083,1.300158876,3.082288726,0.447103068,-1.347920156,0.084526942
TDRD12,0.757339068,1.125631266,2.71026093,1.120458115,0.521734221,3.872602244
POLDIP3,3.356650919,3.759603277,4.649592468,3.58259213,2.8061508,3.029290319
ZNF37BP,4.572162076,5.382688001,4.850584423,5.42340337,4.994443956,5.369696794
LOC101060181 /// ZNF44,6.73874082,7.239121132,7.47776636,6.431425729,6.339012641,6.050928261
,-0.2819054,1.587662621,1.532022654,-0.455856905,-0.231699629,-1.555595843
DOCK5,1.056701436,-1.441634393,2.425684876,1.514394989,-0.986696401,-0.927298718
,0.721521406,0.719849315,1.308937465,0.44554662,0.26782341,0.338338835
FOLH1 /// FOLH1B,6.442913647,6.590543637,6.786269628,2.010915868,0.536609971,0.410417091
SZT2,5.033079357,5.803234787,5.543189618,3.789426702,3.613012944,1.631122913
CACNB2,0.131128486,1.104202449,1.105711597,-0.556321216,-1.226466086,0.758226413
SNX13,5.561759919,6.202012127,6.098232151,4.206400983,4.216788532,4.603964541
KIAA1614,4.755400369,4.626211325,2.989475113,2.303947288,3.384740587,4.400626729
NEB,3.397310117,4.61463918,4.07251745,2.515104347,2.621510378,4.236339539
,2.271897732,5.407135175,4.219609976,3.534497434,4.16742216,3.323052958
,2.999862937,0.970367767,3.708959704,-0.177116517,0.941143881,0.252839491
MED27,1.502529194,2.783133924,1.675011952,3.831360453,0.591526236,4.226038344
MAGI1,6.169371862,5.937914012,6.168303062,5.176231005,4.25716152,5.003917005
,7.940231365,8.361176179,8.254008169,6.310861767,6.777261892,6.681111885
PAPOLA,4.288550515,3.957710342,4.313855312,1.315821244,2.907284878,3.45697695
LRRFIP1,2.981103718,4.397399115,5.033052919,3.5990678,3.688191551,3.274462953
,0.664227957,3.435348561,1.677887048,0.878741034,2.327319459,2.693596236
CTBP2,4.268688894,4.773373976,3.137360887,3.234078199,3.479217624,2.970323587
,4.98853473,5.238515565,4.847485862,3.884793263,2.942983598,2.468181861
IGLV1-44,3.169224323,2.728421228,2.225404507,1.203495618,0.862542642,2.11035322
GGCT,10.78039213,10.81408573,10.48065895,11.69617643,11.01192607,11.04323923
MTOR,3.054353605,4.703527109,1.718188438,2.818731967,3.044095057,2.511096058
TPSAB1,2.719774857,2.328397042,3.838679535,2.787697826,1.223045608,2.632475297
SPG21,7.576333172,7.948478204,8.132042107,6.968781974,7.24981507,7.163146469
MAP1A,4.402367462,3.773247364,2.538307215,2.625995162,2.352863023,2.836091773
,5.794927867,6.66068052,5.82317869,3.811758719,3.496066021,3.495963724
,2.902166218,2.283172087,3.234973353,3.426170809,3.30297846,0.511123897
,5.580489229,5.699265664,6.055184806,5.176171154,4.601048703,5.003539275
CFH /// CFHR1,10.81399758,11.40232461,11.23065095,8.103356007,6.842350343,6.654936708
TNNT2,4.507870736,4.344295908,2.843085396,1.411372008,0.650314221,3.69131082
,0.790922137,1.956528797,2.974696332,2.55311225,1.923791926,3.137670736
MAP1A,3.598389028,4.078217002,3.122520325,3.063996411,1.901969354,0.215914626
,3.208194162,2.841840312,3.167821944,2.897238489,-0.517277668,-0.817419563
COBLL1,4.056228013,2.00938659,2.818451802,3.170288835,2.420282968,3.163461698
PIK3C3,3.561179476,2.140163498,4.674658376,4.016719161,3.29378834,3.212466619
PRSS3P2,7.622132374,6.330108384,6.202974004,6.74063079,9.629930305,9.580678782
GPR98,2.891189737,3.878254501,3.09430871,2.021476174,-0.441544264,3.2267505
,5.190267181,5.533859207,3.842234672,4.098975318,2.880889232,1.762697487
,2.820916208,3.744193394,5.77443919,3.614662735,3.260566189,3.689489271
OS9,6.023818656,5.375456536,6.345188771,4.817219042,5.686007405,5.625892912
ADCY9,4.441709215,4.294370783,4.313659442,3.189033824,1.012282609,3.612847861
,0.738032794,1.111692396,1.38288855,0.180758935,0.134023747,0.722675856
APPBP2,2.926356252,4.761604418,4.528827581,-0.214357387,3.607945732,2.812678936
,3.02057865,1.512029625,2.839395295,1.65634992,1.019986512,4.584108654
FGFR1,7.035777848,7.993119547,7.805556874,6.583183583,6.814409428,7.190486466
,2.832904188,3.559785462,3.676323833,-1.84255265,1.511230185,2.651579865
,3.204699465,0.834872989,0.687840071,1.068299342,2.208542231,1.34017484
ASTN2,5.605429143,5.725471239,5.510354341,4.121703419,4.034523875,4.029444051
,1.053729998,1.653316881,1.830981357,-0.9891142,1.36955582,0.12154595
LPCAT4,4.321661172,3.267284091,4.974079547,3.587881004,3.388547755,1.104564789
LOC441259 /// PMS2P1 /// PMS2P4 /// PMS2P5 /// PMS2P6 /// PMS2P9,4.150803354,5.28341437,6.019052467,4.043108236,3.623281614,3.154720914
TRAF3IP2,6.397210843,6.043119176,6.025699917,6.92011462,6.800265751,6.993153521
PMS2P8,4.947563304,5.598749293,5.568232803,4.867209538,5.043948127,5.475788544
EXOC7,5.524734453,3.125219617,6.005622304,4.458053843,4.209554741,4.468909092
FARS2,1.478314356,3.203072702,2.988006574,3.200217129,0.350044566,1.422943407
LYST,3.180615738,1.960741515,1.656894458,2.880650265,2.144894764,2.176440865
STOML2,7.301185216,5.882281108,6.377751928,9.432992803,10.24045745,9.985016491
EXOC6B,3.974171348,0.436641592,4.112391546,2.73711779,3.832079853,3.374510926
PARVA,5.320138043,6.008556358,6.2393102,4.07448831,3.450076295,3.943377518
ZFR2,3.218432461,3.869140993,5.021346467,3.859482606,4.04506722,4.407128375
IHH,2.518746618,3.578322871,2.391283808,4.799843694,3.559638645,3.303174324
LOC100131510,3.498812516,4.428035163,4.548917443,1.118452757,2.79669119,3.109872015
Mar-06,3.277566751,1.619788602,1.893428228,1.469088888,2.531206767,0.719306125
Mar-06,5.105594276,4.164207025,4.785111085,4.323211522,1.754327414,4.179240321
SNW1,7.182583058,6.894514644,7.20583234,9.008128847,7.579202781,7.64755916
BTG3,4.276593438,4.284906438,4.679294297,4.882300674,2.868726269,3.45132982
ZCCHC14,0.772975109,2.413943341,2.701176414,-0.180282774,0.199725733,0.01631089
ZCCHC14,3.938558683,4.44367958,5.252324822,2.861663621,3.073052419,3.26425417
RP11-680F8.4,4.789838779,5.768615745,5.822345208,4.090167479,3.748085482,4.290829847
ZNF428,3.888528959,2.75637218,5.297936054,3.382805568,4.432685536,4.864810146
GK2,4.051198063,5.154720914,3.138871796,3.628073654,3.662627079,3.669729795
SNTB1,0.510567022,1.986014026,3.563585261,-0.353881592,0.118439467,0.789645796
ACSM1,3.557214009,4.881689088,4.74801032,2.98852655,2.146798572,0.875394769
AJ011981 /// DPY19L1,4.876418717,4.894861407,3.280605987,4.390248077,4.071728352,2.421813051
LOC102724250 /// NBPF1 /// NBPF10 /// NBPF11 /// NBPF14 /// NBPF15 /// NBPF19 /// NBPF26,4.544745018,5.174893733,4.042390443,3.703986604,4.501031439,3.779249213
,5.431716551,5.763323926,6.025739776,5.241965995,3.458040715,0.234378689
HSDL2,3.632570684,4.477295235,4.37521324,3.855411706,3.16772562,3.775693235
BAZ2A,2.422416018,2.630920295,2.885453321,0.080439367,1.392114057,0.606650681
GSPT1,9.508676238,9.207561025,9.016022668,9.840406582,10.3686265,10.34311908
,5.129880581,5.736953872,5.554315635,4.46179701,3.994172381,5.360360765
BEX4,6.933643449,7.239044734,7.360364277,1.224281115,3.435868579,-0.414310564
,3.944502412,4.378407579,3.88089119,2.363008432,0.133261015,2.85239043
TSHR,2.204935733,1.382744711,3.546462358,0.883745923,1.23060883,3.055004717
TSHR,1.021159883,2.086100973,1.397425129,0.558150058,0.07251745,-0.506069893
TRIM31,1.786278516,3.942420668,2.598460492,0.914939499,1.090521505,1.19675181
,3.944970859,5.058615222,5.444392096,2.736033312,3.807169421,3.973207154
LOX,10.31952536,10.3761471,10.45600525,9.584000383,9.13237634,9.121991895
,5.59982955,5.26559817,5.680054248,4.7227447,2.810144868,3.569624759
,0.539342472,0.319791325,2.293803051,2.614992467,0.399192973,0.027479648
TSPO2,2.693714425,3.198090205,3.190379396,4.115274671,4.370492129,2.451978586
SNRPE,6.885598767,7.406919266,6.984156386,6.669097651,6.6318624,6.675942923
AFF1,1.597464431,0.964598248,1.576696267,0.45109767,0.995347027,2.693491418
SUMO4,9.080809535,8.953966508,9.042247607,9.06459997,9.271661443,8.977325723
SFTPC,2.928002614,3.680268088,5.729998616,2.258368165,3.338024998,2.450807431
TIMELESS,3.778008772,1.181999383,4.241741052,3.270757662,3.481621858,4.519604804
,4.05004017,4.484209039,5.361164771,3.104895177,1.018662657,0.492601821
,3.615216171,4.60186288,4.096548609,2.827942969,3.141478569,0.592196282
SMURF1,4.391314057,4.040699591,4.143719931,3.978763076,3.226658032,2.930421329
CTNS,1.06164488,2.402738546,2.306443076,1.636246425,2.694378783,3.802255267
BRD1,7.739949336,7.098105795,7.046512887,6.549302598,6.428541074,6.283103174
ZNRF4,2.442221636,4.207033849,6.65672517,4.415927638,5.021843909,4.927730563
PLK3,5.622356438,6.017440929,6.132243685,4.502381525,4.843250254,5.248709394
OR7E24,4.193614063,3.095050101,4.838709785,3.624557149,3.459051222,3.445064522
P2RX5 /// P2RX5-TAX1BP3 /// TAX1BP3,4.083587825,4.898561484,3.591045047,3.359155671,6.328193799,5.957902994
ABCA12,3.174446369,2.655322058,2.603715352,1.833517577,0.663198862,2.168147789
,4.252491353,4.944483671,5.173507251,4.030424368,3.677102269,3.506805024
LOC647070,4.237571366,6.293055909,5.649218807,4.269818633,3.851838973,4.125378339
,3.705823121,2.740217368,-1.215201226,1.700408644,2.145429649,-1.125827846
SLITRK5,3.87530826,2.952326111,3.095543026,3.023235832,1.979494935,0.367907783
GTF2H2B,4.857851644,4.657422784,5.436311779,4.87090717,3.525442506,2.566028458
MAP7,1.603625158,2.592521621,2.481967945,1.616635293,3.042161024,2.1924751
PACRG,0.923590386,4.400175844,1.556704072,4.059606204,2.651053988,1.792934459
,-0.694554721,4.746495511,4.346538554,2.607100648,2.26015215,-1.145723424
,-0.523651496,-0.409255239,2.52706533,1.143726461,0.358069874,-0.865072017
,1.101367694,0.769238563,-0.231953757,1.365166196,1.813643712,-0.10186751
,4.42824291,5.042758138,5.453063167,4.321358118,4.678466338,4.789285839
,4.153229764,3.645551802,5.266370535,2.125499022,3.483738402,1.309263515
RIMS2,3.177316677,3.599210659,4.984871847,3.029836258,0.534131344,3.262406096
,5.655119948,4.999697904,6.264153563,3.687631829,3.694880193,4.371823681
KIAA0509,-0.154241006,-0.520072063,3.911097127,2.626041903,-0.012914933,1.145775262
PEX5,2.866662729,3.963899471,1.989876519,3.163088085,2.456480258,1.902459533
EIF2B4,8.042573208,8.386272076,8.134390381,8.464721354,8.626373425,9.616067252
AKAP9,4.673036236,5.163164587,5.437164473,4.028772459,2.166021242,-0.043868984
,0.001355496,3.043647222,0.252573097,0.748555692,3.434521481,2.615948264
ICAM1,5.325066148,5.768499301,6.460709805,4.961563138,3.508111681,5.098870077
PRPS1L1,-0.21940601,3.245559551,4.542443793,3.746474012,3.791803655,3.599329697
FAM182B /// FAM27B /// FAM27C,4.583308465,5.172603522,5.66135627,3.254811701,0.717175197,0.912021303
,1.22673663,2.78863769,3.394788497,1.181191623,1.429899789,0.932340912
HOMER3,4.499731105,4.478059319,3.777966705,3.636172167,3.948367232,3.375247999
IBA57,4.160508807,2.90416614,3.481260187,3.50548448,2.017469436,2.504292412
MYCL,2.062591479,2.402307424,5.643835992,4.275625426,2.803836643,4.247433875
PTCRA,6.819604323,7.798413476,7.521553331,5.55507683,5.554008587,5.772400358
BTN2A1,9.145122074,9.103607789,8.980890726,9.362182741,8.755788905,8.724066992
,1.351961829,2.942131613,2.113100363,1.658769027,0.942037751,2.300106148
SAMD4A,4.855127609,4.378019081,4.892590172,4.234754215,5.343148398,5.893709251
SAMD4A,3.667313115,3.932410839,4.209835434,3.762274393,2.933262917,3.7083528
WDTC1,6.759794996,6.634262177,6.035652499,5.51259352,6.391638853,6.321193937
LOC100996792 /// MAP2K3,8.147469522,8.200158069,8.294905584,8.994650432,8.885244889,8.265052391
LOC100996792 /// MAP2K3,8.701822794,8.773623871,9.160695859,8.967540418,8.564202852,8.6978711
LOC101929304 /// SNX29,3.398897571,3.155098319,3.375901314,3.42005116,1.375945785,1.162229375
DUSP10,5.71254901,5.982028414,6.360464363,6.402336761,5.686237176,5.527483262
LA16c-381G6.1,1.706866461,2.01534056,3.282239623,0.403649481,0.290341827,1.123924389
SPINT3,1.399138274,2.135410098,4.245130531,-0.054182574,0.015240636,1.700825865
ANKRD10-IT1,6.785223581,7.47161019,7.406443131,5.854656482,5.500751074,6.116992638
STRN3,7.019457294,7.058478855,7.501821265,5.593063888,5.426637123,4.954522043
DIRAS3,4.993162581,5.479867551,5.537466919,3.420105072,3.812652241,2.878835182
,3.445779665,1.250518998,1.506627329,2.70997873,2.796878043,-0.089204413
BUB1,0.42671561,-0.259319348,1.839008224,0.745065188,-1.401955006,0.902891679
BUB1,0.430167497,1.166728297,0.699462794,0.97200882,2.417890311,1.85676663
ETV2,4.584060534,4.910636735,5.256527627,3.502165087,3.711737171,3.384920136
TCF20,5.74842903,6.25825697,6.3252029,3.585323129,4.265219335,4.58760502
Mar-06,3.047571542,1.801241448,3.912314538,1.60785817,-0.503513107,0.243644711
HYMAI,5.428051918,6.10708104,5.57532746,0.140503831,-0.258554587,2.940431768
RP4-621B10.8,2.069059375,2.811302501,3.322245453,2.351891179,2.056909485,1.652018332
,6.483935057,6.687872536,6.704761324,5.86703652,4.669667443,3.621899486
LAMB4,0.101085257,0.58992644,4.429227623,1.647646073,2.408510793,-0.683995637
PYGO1,5.053810787,5.361045427,4.752700429,5.000950964,4.201923939,4.127038912
STXBP5L,3.651132078,2.621587739,4.136806599,1.502422263,1.557464008,2.95610313
SGSM3,3.108681681,5.369954977,2.512211713,4.176386607,4.694590511,4.585257021
PYGO1,-0.128109051,0.738646797,1.366185108,1.768548526,2.834486725,3.19878015
PHC3,4.000342599,4.88145417,5.072714657,3.826538318,3.065370679,2.041281538
SORCS3,3.49186592,3.485748821,1.022928801,-0.721577454,-1.401947381,1.475095262
ZNF391,1.974176855,4.018393824,1.565694652,3.234513583,3.385306781,1.096349573
MGC40069 /// TRAC /// TRAJ17 /// TRAV20 /// TRDV2 /// YME1L1,0.616696451,3.180004603,0.443107987,2.867196686,-1.910946658,0.63078753
,4.9640705,5.13924027,5.130177211,4.315037222,3.816108144,4.200763277
,4.651068917,4.874855971,5.283614389,3.683056362,2.483985989,2.593867647
KHDRBS2,2.374040671,1.234458401,2.680871172,0.426576075,-0.681999068,1.238328303
,6.393469401,6.605780249,6.751463721,5.13651133,3.561680503,4.670047179
DIP2A,6.582324166,7.407845576,7.268144283,6.83020461,6.814640141,6.60183763
FANCA,3.278187008,4.758191229,4.018251375,4.059960889,2.760819195,3.739275663
GABRA5,0.73100072,2.571822407,3.880597374,2.799870626,0.724920888,0.283495122
ZNF492,3.857682476,4.079198883,3.969555749,4.541979391,1.710305019,2.18136657
UBE4B,1.081769099,1.352334805,1.618172863,-0.335724704,2.336506203,3.112555022
,1.694750957,2.72744347,3.909014602,1.710199203,0.051010077,3.319515335
AGPAT1,6.098587993,6.047981093,6.558852309,6.250395068,6.653275029,7.103067453
HLA-DQB2,4.54544332,4.921131611,5.499096448,2.919849179,3.580965513,4.064503508
DDAH2,7.974007251,7.183347558,8.369553727,9.044940491,8.92429886,8.437310979
,1.937920602,0.867477429,4.308542904,3.361122651,3.806736492,3.980930129
,3.284739167,-0.184273752,1.304388378,2.629540807,-0.272607505,1.504808502
TRA@ /// YME1L1,2.652851281,2.701569017,3.468009774,0.572579274,1.082123488,2.503325835
DIAPH1,6.867501151,7.417548758,7.172707519,5.784106088,5.864881938,6.703322227
,2.453896805,3.921779063,-0.098312478,-0.409970046,-2.450226358,2.766976721
LARGE,7.010802213,7.701909408,7.218732741,1.415271918,0.918210658,0.894619894
UBOX5,4.826009441,2.627039453,4.526832537,2.932265312,3.948563471,5.182644631
,4.203819769,0.577141167,4.78758918,3.340576511,3.599579645,3.292671335
PSMD5,2.862623969,2.870581724,2.190576936,-0.768078584,1.769991723,0.044002353
TSC22D2,1.911296584,0.569938219,2.766395863,0.313280685,0.218260402,2.334041899
SCFD1,7.883639143,7.89823859,8.094753337,8.268635565,8.450732882,8.353953979
CTAGE4 /// CTAGE8 /// CTAGE9,4.140942217,3.575130772,5.426187585,5.141216142,1.059583709,4.037751195
SRGAP3,3.497152469,3.229581771,3.800216561,3.353704383,2.52379026,3.74092756
ESR1,4.37380827,4.753903997,4.562010353,3.340661958,2.934171119,3.138426226
ESR1,1.087401738,4.92650712,4.625001567,3.52798362,3.608075883,3.681471755
,6.731631298,7.358009372,7.248297631,5.399953766,5.962137162,6.602934872
GPLD1,3.013707006,3.311674578,3.658097205,-0.972025021,0.469458834,3.152094161
,4.277263219,4.829189949,5.316927714,2.98606319,1.640630182,2.012275457
,3.659890317,4.836520023,2.127118175,3.215611818,0.389478706,3.085050676
,4.882065856,5.661336316,5.467859833,4.533569577,0.115499413,3.596792058
UBR2,2.628253338,1.402531187,0.984611223,3.250321918,3.051737515,3.138542546
ABCC6 /// LOC101930322,3.508961008,1.695967096,1.968304605,0.244558306,0.389654913,2.993549377
MTRF1L,4.041260508,4.565877402,2.565319333,2.830731951,3.700972307,3.656610775
IL1R1,5.55153755,6.04161973,5.977302823,2.913239851,2.002115603,3.575469663
TTC39A,1.328658414,2.207015101,2.782253383,3.764080711,0.500118778,1.654256797
MST1L,3.864047441,4.391513412,3.667040559,-0.488641268,2.979209554,3.767580649
AREG,3.131579607,1.115945462,-0.852469261,0.047342945,1.326968712,-0.368186072
LOC101929272,0.695815692,0.340163443,0.321489449,-1.352190016,-1.936314834,-0.285822194
LYPLA2,6.296097606,5.696600374,6.796143466,6.348775948,6.209878313,6.724963986
FCF1,5.904233592,6.556141216,6.524538581,6.426390566,5.708391429,4.115016591
