Gene_name,GSM1342279,GSM1342280,GSM1342281,GSM1342282,GSM1342283
HOXA3,-0.36478853,-0.2830329,0.013200283,0.12227917,-0.07296276
LOC643191,0.0866189,0.02098608,-0.12792683,0.066504955,-0.20807076
OPA3,-0.029108047,-0.23044443,0.21377707,0.44917727,0.35819387
IL10RA,0.981987,0.9403229,-0.94787073,-0.8888149,-0.8761611
LRRC17,-1.7340746,-1.6844292,2.5938244,2.4599562,2.5713673
LOC644010,-0.013648987,-0.010447979,0.020110607,-0.19531631,0.1987977
GAS2,-0.26729584,0.31404543,0.039342403,-0.11085701,0.14227629
LOC653569,-0.21864223,-0.16066933,0.1267333,0.1114831,0.15232754
BAIAP2,0.038749218,0.013283253,0.05115795,-0.07656574,0.16799593
LMX1B,0.04099512,-0.044498444,-0.3816676,-0.06957817,0.128582
PLSCR5,-0.014700413,0.263546,0.16727638,-0.21175003,0.04785967
UBOX5,0.016623497,-0.1067729,-0.027692795,0.09967756,0.3648839
LOC392215,0.018583775,0.2218647,0.08076143,-0.059375286,-0.16065645
FLJ00312,0.08818865,-0.24616528,-0.03363228,-0.004363537,0.25425434
C8orf30A,-0.9476881,-0.787354,-0.5302181,-0.60688543,-0.45832396
LOC653349,-0.09433317,0.009178162,0.17899275,0.031400204,-0.15457249
GBGT1,-0.1057415,-0.22592735,0.9173107,0.88464546,0.8782644
CDC5L,-0.5657053,-0.33426762,-0.096221924,-0.36401367,-0.39654255
EZH2,-0.5776067,-0.60848284,1.4705029,1.5247316,1.2632904
RHOF,-0.18750477,-0.1470294,0.1444583,0.17820692,0.4087777
LOC641851,-0.09402609,-0.006104469,0.28718042,0.08259821,-0.07292509
ORAI2,-0.04058504,0.21998215,0.33597755,0.19409609,0.039050102
LOC644672,-0.013325691,-0.21115828,0.09426451,-0.004825115,0.38900566
PRRG3,-0.13466549,0.04315853,0.032048225,-0.013644695,0.022360802
LOC647060,-0.044324875,0.2566867,0.06276417,0.11315775,-0.16418076
LOC387804,-0.063277245,-0.11075115,-0.12511969,0.12762451,-0.178761
RASAL2,-0.108884335,-0.19324255,-0.11069107,-0.117907524,-0.5844822
LOC648622,-0.7103338,-0.8969364,-0.76322556,-0.9812126,-0.7681732
ABCD2,-0.0300498,0.08160734,0.15575695,0.44407082,-0.10044813
C1orf194,0.12814522,0.09585953,0.109499454,0.3855691,-0.007659912
LOC390332,0.18323374,0.5921502,-0.32330894,-0.016659737,-0.1830864
DLK1,-0.057890892,-0.28034735,0.16659212,0.04134178,0.062259674
LOC652191,0.12310839,-0.08624554,0.06918383,0.18890905,0.08444691
LOC23117,-0.13209057,-0.19066048,-0.14506531,-0.05448675,-0.015865803
NUP160,0.4777336,0.41709328,-0.15984249,-0.04169178,-0.14426231
LOC649745,0.054570675,0.085864544,-0.012028217,-0.024375916,-0.056122303
NBPF10,0.40508795,0.10288954,-0.070886135,-0.03131008,-0.07031584
SMG1,-0.91494846,-0.9581013,-1.1294408,-1.2835784,-1.1613789
HIST1H2BL,0.052226543,-0.00729847,-0.08015776,-0.106188774,-0.09460926
CABLES1,0.22120953,0.17354298,-0.2166853,-0.32159042,-0.21966267
LOC647447,-0.0345006,0.15415955,0.03863287,-0.14997578,0.03881502
PLAC8,-1.3108563,-1.3921914,1.9875641,2.6891804,2.129202
LOC653766,-0.019629002,0.1905365,-0.11522102,0.09079933,0.11190224
LOC644679,0.16512775,0.14604759,-0.013715744,-0.079577446,-0.05667925
LOC642934,0.1877451,0.07651806,-1.3849277,-1.4809666,-1.3476887
PCDHGA12,0.009590626,0.008190155,-0.10016489,0.088756084,-0.23088932
HSD3B7,0.8007908,0.68409824,-0.72569704,-0.47096062,-0.69424725
LOC649198,0.09470415,-0.07456064,-0.13148928,0.04915476,-0.14174986
SOX3,-0.105642796,-0.18322039,0.15019417,-0.040504456,0.026703358
ATP6V0C,-0.14456463,0.13200378,0.14718628,0.27098465,0.084432125
LOC221981,0.062059402,0.22005129,0.098935604,-0.016709805,-0.061890125
OR10Q1,-0.012413502,-0.026321888,-0.1556263,-0.15850115,-0.21487522
LOC650549,0.18306017,0.35240412,0.07659769,0.04011774,-0.13547802
LOC643275,0.03024149,0.075461864,0.11898947,-0.2465334,0.19162416
SLC30A4,-0.003056526,-0.35673046,0.25819206,-0.25468445,-0.22809076
C20orf152,0.09863329,0.059235096,-0.045134544,-0.36140585,-0.06517124
LOC650677,-0.024818897,0.000986,0.03444004,-0.09093666,-0.02018404
ECH1,0.16477203,0.29915428,-0.9358778,-0.45525646,-0.8258419
ST6GAL1,0.18147564,-0.010372162,0.00493288,0.06597376,-0.15320492
PER1,-0.766418,-0.4081893,-0.46246147,-0.7735939,-0.8329191
CSTF2,0.620101,0.275918,0.71813107,0.6835909,0.6670389
SH3D19,-0.39591122,-0.34598446,-0.70431423,-0.75669384,-0.7027445
LOC651454,0.17593813,0.15743732,-0.28874826,-0.095534325,-0.030762196
ECD,-0.1924448,-0.26572132,0.7396021,1.0523214,1.0305424
MSH4,0.15251589,0.019077778,-0.12233591,0.12725449,-0.044707775
LOC642961,0.005525589,0.038184643,0.05365038,0.05386448,-0.0897603
KIAA1957,-0.101495266,0.008405209,0.009400368,0.02547741,0.15697145
DPRX,-0.002775192,0.20075226,-0.0717206,-0.34898853,-0.2542286
SNCG,0.83353853,0.63719606,-0.5051508,-0.6473284,-0.2284379
ZSCAN2,0.6343317,0.41048956,-0.057887077,0.22737885,0.040533066
AAMP,-0.23485184,-0.38663483,-0.18133068,0.04548645,-0.17267227
GCNT2,-0.031296253,-0.118668556,0.10781813,0.1508255,-0.107646465
TPM4,-1.0213366,-0.80907345,1.7466841,1.3531284,1.068286
GTF2I,-0.016262531,0.12806225,0.15583801,-0.28608513,-0.06569052
LOC643377,-0.041014194,0.15068579,-0.09235954,0.100255966,-0.10412598
LOC643695,0.18079567,0.105849266,0.08393288,-0.17560625,-0.08736706
SLC22A17,-1.2592564,-1.1989889,-0.33071327,-0.42744064,-0.4632988
LOC643717,-0.033582687,0.058110714,-0.16448307,0.14596462,-0.03377247
EFEMP2,0.40514755,0.32999706,0.5971222,0.44586372,0.7510109
LOC441662,0.0552516,0.053953648,0.08275366,-0.10313082,0.022560596
ZWINT,-0.21620703,-0.68421745,-0.41749096,-0.17612934,-0.12623215
ATP1B4,-0.004795551,-0.10165548,0.05720663,-0.1639533,0.29817152
PITPNM1,0.036819458,0.09007454,0.37380123,0.3784628,0.07379341
C3orf22,0.08119202,-0.15845633,-0.028783798,-0.25834656,-0.22247362
LOC644683,0.03573084,0.15690899,-0.038562298,-0.008168221,0.033655167
HIST1H1B,0.19425964,0.41089296,-0.08422279,-0.08884144,-0.045939922
GPRIN1,-0.6610508,-0.39748716,0.41753244,0.29025126,0.5875354
DNAJB14,-0.2416563,-0.20955563,-0.18287086,-0.614892,-0.55567074
GPR26,-0.48491526,0.16476393,-0.07043457,-0.12865925,-0.14786482
LOC645276,-0.06291294,0.08710098,0.34936905,-0.00320816,0.10315466
LCE2A,0.1228981,-0.20180702,0.045381546,-0.14860153,-0.26450968
APP,-0.9961252,-0.7222748,1.1413674,1.3760953,1.3326955
LOC642345,0.22837114,-0.016690731,0.004114151,-0.06122303,0.11233902
PFKFB4,1.5501032,1.4527426,0.22384357,0.25793934,0.29445934
ZNF580,-0.42062044,0.1953597,-0.026324749,-0.044499397,0.06039238
LOC642576,0.17055368,0.12067747,0.035778522,0.06582451,0.012774944
MC1R,0.31536293,0.18611526,0.7050047,0.7618284,0.75025654
IL22RA2,-0.53388405,-0.3371477,-0.2958007,-0.32108545,-0.34529495
FAM29A,-0.6745858,-0.65368605,-0.47160244,-0.6797414,-0.6768875
USP32,-0.35859394,-0.07794857,-0.11693859,-0.19872427,-0.4357648
DUS1L,0.15921211,0.24999905,-0.65692997,-0.15514612,-0.35058546
LOC643697,0.12379074,0.26032305,-0.06611395,-0.06512737,-0.05051613
LOC644975,0.22691345,0.1266799,-0.030041695,-0.036530495,0.05249262
A26C3,0.4608159,0.22719717,0.12133789,0.06843376,-0.020618916
TAF12,0.6994972,0.47192097,0.6485262,0.6693516,0.74446964
LOC645238,-0.18084002,0.012972832,-0.17073059,0.04674101,-0.03286457
FLJ39739,-0.3991928,-0.089683056,-0.1174078,-0.22630072,0.020070553
ATP8B3,-0.15553713,0.16378975,0.000376,0.1549716,0.088561535
KIAA1946,-0.46304083,-0.11418152,0.14811659,0.07173395,-0.054872513
LOC646589,-0.005987167,0.43795967,0.25977468,-0.0739975,0.05083084
KIF3A,-0.5047822,-0.5513315,0.5405402,0.20877028,0.21363401
SULT6B1,0.30009365,0.045467854,0.041732788,0.14254808,0.053177834
SDHALP1,0.06579924,0.06894493,0.09654856,0.101617336,0.23005342
LOC642916,0.09770489,-0.11000204,-0.1576066,0.027235031,0.07595825
NKIRAS2,-0.011038303,0.22227955,0.970953,1.002986,0.95349884
LOC647274,0.022463322,-0.045654297,-0.0727129,0.04161358,0.115338326
RAXL1,-0.0739336,-0.45283318,-0.77614594,-0.7791443,-0.73906136
SPANXA2,-0.11141634,-0.26699972,0.37932777,0.48464966,0.44633007
LOC648278,0.15838432,-0.1035862,-0.1391244,0.22537899,-0.060834885
SPINK9,0.058935642,0.10088682,0.23771524,-0.17419004,-0.03242302
SLC35A3,0.23721981,0.3693161,-0.11139488,-0.014009476,-0.15073395
HNRPDL,0.12010765,0.27301407,-0.29765797,-0.16327572,-0.26761532
DMD,-0.18285418,-0.23539162,-0.12421274,-0.12237167,-0.37025213
LOC642360,0.26645708,0.18787003,0.098032475,-0.06843805,-0.016020298
PHF14,-0.62499523,-0.37640572,0.16616821,-0.12910748,-0.041213036
CDK2,-0.40174723,-0.30257607,1.1648188,1.2522354,1.4809055
PSORS1C2,0.030096054,-0.21450901,-0.33250237,0.046097755,0.035863876
MID1,-1.0091405,-1.2369947,-1.0175643,-1.0149126,-1.0150361
LOC648840,0.15100574,0.15765572,0.138031,-0.14216661,-0.037114143
IL11RA,0.028898716,0.025521755,-0.24309206,-0.096515656,-0.019972801
MGC48628,0.07544136,-0.005435467,0.25084782,-0.093286514,0.09442663
SULT1C3,-0.2218852,0.006052494,0.21826458,0.11370993,-0.048130035
HES4,0.057082176,0.17046452,-1.2046309,-0.9938421,-1.1266508
LOC653145,0.046286583,0.22819805,0.17983675,0.18543863,0.08221626
RPL12,-0.7350521,-0.5136852,-0.82570744,-0.911356,-0.73806953
KLC2,-0.06834459,-0.2590108,0.011532307,-0.1163249,0.20273876
S100A1,0.18332481,0.06478453,-0.93497276,-0.8043947,-0.7182641
GLUL,0.37824965,0.4234934,-0.17320013,-0.20921326,-0.2690096
LOC649902,-0.19548178,0.4055729,-0.22328901,-0.10229206,0.0467906
EDG1,-0.53559923,-0.33405066,0.20647097,0.26392126,0.13734913
LOC442015,0.29769087,0.04111147,-0.048508644,-0.018646717,-0.15777826
RBBP4,0.35800934,0.5302324,-0.16461277,-0.11684942,-0.14193249
SIKE,-0.13556862,-0.34281254,0.5856166,0.70137024,0.5274439
LOC648358,0.047299385,0.027859688,0.17135239,0.0930562,0.06350088
C14orf80,0.25312328,0.15297604,1.1517181,0.82001686,1.0698204
LOC391282,0.19118786,0.17196226,-0.014266014,-0.038707256,0.077003956
LOC647529,-0.070115566,-0.026058674,-0.13826466,0.06355858,0.103694916
LOC644846,-0.100862026,0.120913506,0.07334757,0.13085842,-0.17451048
IL18BP,0.502615,0.030322552,-0.07406807,-0.06774187,-0.08516407
C21orf41,-0.14829493,-0.08798981,-0.2861166,-0.3380971,0.007938385
LOC401845,0.13772106,-0.11935234,-0.032019615,0.109977245,-0.124474525
TRIM40,-0.17952919,-0.10229492,-0.06607485,0.037722588,-0.032972813
ATP5D,0.996892,1.1986475,0.4107256,0.87724495,0.5528116
LOC646144,-0.5731907,-0.3726039,1.0044818,1.0429835,0.76130056
KCTD9,-1.1859779,-1.2792873,-0.16381168,-0.1370306,-0.14621067
FLJ34969,0.33584356,-0.12844372,-0.06886864,0.08287287,0.113060474
LOC648716,-0.18610477,-0.15336132,0.15058947,0.33742428,0.18418741
LOC652641,0.12106085,-0.120818615,-0.1080389,0.037686825,0.224082
LOC644856,0.040569305,0.09152794,0.05678034,-0.14024591,-0.040495872
UBL7,-0.6273608,-0.5737257,0.8520899,0.96510124,1.0109606
GPR63,-0.081129074,-0.08661699,0.38891172,0.28918266,0.30188608
PTPRC,-0.03796673,0.041584015,-0.004487991,0.2063632,0.01926899
TTN,0.019001484,0.12876272,-0.098938465,-0.21219206,0.113820076
KLHL7,-0.24814653,-0.17791557,0.34564877,0.29869795,0.48744535
LOC643423,0.12630653,0.40713358,0.13502693,0.2709198,0.03489542
CUL3,-0.4237113,0.13480139,-0.09505272,-0.26320744,-0.22589111
GALNT9,0.028683186,-0.098412514,-0.08241987,-0.07893181,0.10945654
IL9,-0.12666893,0.17333984,-0.06347704,-0.07873583,0.1636343
CORO1B,0.17473412,0.19410133,-0.37880516,-0.14881706,-0.2670107
TIMM9,-0.991766,-0.9946861,-0.13190079,-0.12797546,-0.039348602
FZD2,-0.2181015,-0.18049908,1.8138094,1.7449608,1.6913996
UAP1L1,0.15391302,0.19054079,-0.29919434,0.345613,-0.01812315
LOC645565,-0.11597633,-0.013764858,-0.08373022,0.21121883,0.22302055
ZFAND2B,0.034051895,0.33087158,-0.32999897,-0.009161949,-0.30298042
ITGBL1,-0.41345596,-0.49029827,-0.19727373,-0.39035034,-0.07843161
LOC648716,0.013681889,-0.10525465,0.05838394,0.07991791,-0.002315044
OXCT2,0.16748619,-0.2309556,0.1733799,0.2402873,0.6061239
INTS4,-1.573946,-1.566359,-0.44146538,-0.2933159,-0.17058754
FAM48B1,0.0205307,0.34593487,0.008920193,0.063853264,-0.01905775
LOC643927,-0.24198008,-0.07942343,0.18851948,-0.038283348,-0.15044975
LOC727958,0.11808014,0.06413889,0.08901644,-0.07828665,0.020662785
CST11,0.30513144,-0.15659475,-0.11899614,0.12701559,-0.2726221
SOX10,-1.5009003,-1.586863,-1.7070851,-1.8259997,-1.6929955
LOC651430,-0.084947586,0.1254344,-0.06255007,-0.033630848,0.03943205
MYCN,-0.2889514,-0.20826817,-0.14850187,-0.21432924,0.042072296
CCL24,-0.07160902,0.06285572,-0.08423233,0.1082778,-0.2568121
LOC641733,-0.1177578,-0.11290407,0.11790085,0.05852604,0.18678236
MLC1,0.117828846,-0.21311998,-0.22860384,-0.24255371,-0.17004299
LOC644887,0.28486633,-0.1407485,-0.05487013,-0.10809612,-0.019146442
LOC341604,0.4336934,0.08807087,0.14899158,-0.001067162,-0.18927383
RNF208,-0.4140029,0.021739006,-0.626873,-0.32116318,-0.19391489
PDPK1,-0.17026949,0.16460419,1.1532698,1.4690151,1.1617918
C6orf160,-1.3968363,-1.257288,-1.1371012,-1.242919,-1.3461637
C6orf62,-0.055653572,-0.020281792,0.004169464,-0.3584013,-0.46799088
HBBP1,-0.041504383,0.049821377,-0.09079075,-0.12851286,-0.026269436
NEK2,0.38625813,0.27842426,0.78415585,0.93145466,0.5596266
LAMC2,-2.296033,-2.757666,0.53123,0.30470848,0.30148792
FGF13,0.57043934,0.019183159,-0.17939949,-0.2836814,-0.12483883
CHFR,0.16472244,0.305171,0.41001797,0.38631153,0.21717453
LOC643338,0.11201143,0.3249097,-0.0873642,-0.3475871,-0.12907743
LOC144776,0.26981592,-0.1675477,0.121359825,0.044505596,0.020758152
OGFOD1,-0.7572217,-0.46970844,0.7908125,0.57902336,0.757709
WHDC1L2,0.20170641,0.35709238,0.00670433,0.16343737,0.1490717
STS-1,-0.2944708,-0.28574753,0.91780186,0.9716549,0.990242
LOC644326,0.004092217,0.005307198,0.052455425,0.02179575,0.10350084
LOC642451,0.17304087,-0.061083317,0.069450855,0.06623173,0.1409216
ZNF483,-0.2240696,-0.2665305,0.01627779,-0.02026081,-0.12994957
NAMPT,0.19701767,0.095458984,0.83729935,0.627511,0.661952
SPG21,0.63085985,0.25442553,0.025004864,-0.097081184,-0.017142773
ATRIP,0.41733074,0.32521915,0.31569386,0.20616436,0.28287888
TXNRD2,0.20811367,0.02614212,-0.0243783,-0.05947399,-0.130157
LOC650496,-0.14882612,0.011091709,0.09754324,-0.11408615,0.022331238
SNORD83A,0.012978554,-0.07204723,-0.040619373,0.36264706,0.3646121
USP2,-0.21059561,-0.25530815,0.22324133,0.30196905,0.30913925
LOC644116,-0.13167143,0.2674489,-0.10138655,-0.20451832,-0.1772623
LOC644624,-0.3084998,0.3389306,-0.08450174,-0.017980576,-0.27774525
ITGB4,-0.1758647,-0.06404543,-0.01369524,-0.13312244,0.015018463
LOC643344,0.24702501,0.22116184,-0.16937685,-0.13308907,-0.1256795
LOC390570,0.017476082,0.059711933,-0.0521245,0.013357163,-0.10233402
C17orf28,1.0456204,1.024117,-0.6155987,-0.47657108,-0.5388956
MRLC2,0.39265633,0.24544907,0.1712923,-0.003102303,0.1712923
TPTE2,-0.05496931,-0.1377778,-0.16373873,-0.022972584,-0.15897751
ZER1,-0.052470207,0.15949583,-0.27322865,-0.22064209,0.008971214
LOC653539,-0.033213615,-0.03898287,0.037050724,0.061542988,0.30214214
LOC442560,-0.004077435,0.012107372,-0.04896736,0.03892851,0.080286026
HYDIN,0.37160206,0.14701653,-0.1434226,-0.05180788,0.36150503
LOC644334,0.11928749,0.075911045,0.07631779,0.27503252,0.16807985
CX3CL1,0.06701088,-0.2226944,-2.884409,-2.9905453,-2.8431802
LOC647213,0.058686733,-0.01848793,0.034039974,0.053547382,-0.27852535
ITGA3,-0.09438515,-0.16177034,0.1014657,-0.050689697,0.0399065
LRIG2,0.35661507,0.17251015,-0.0881834,0.118094444,-0.01877594
FLJ31401,-0.1703353,0.1693511,0.17904711,0.1563878,-0.055830956
EGFLAM,-0.120022774,-0.15993309,2.004899,2.2344685,2.0579605
PARD6A,-0.2518506,-0.2062645,-0.34746552,-0.51451683,-0.6707282
BCL2L1,1.6054173,1.6117468,1.186245,1.1092768,1.275259
LOC649700,0.04238224,0.15295172,0.23517466,-0.008849621,-0.024020672
ZDHHC20,-0.15933847,-0.21827984,0.46968794,0.5330348,0.39512062
COX6C,0.2413292,0.11783028,0.0602808,-0.12027836,-0.028188705
BTBD11,-0.062485218,-0.051379204,-0.025752544,-0.18668127,-0.011657238
SLC45A2,0.14667082,-0.026664734,0.23683643,-0.13385439,-0.122606754
LOC652593,0.22308731,-0.034341335,0.17002249,-0.2601838,-0.039402008
LOC391347,0.24620533,0.33185577,0.21455956,0.038819313,0.002631664
LOC644360,-0.19756842,-0.08226967,0.04019165,0.20959377,0.32218695
GCC2,-0.23346663,-0.4882083,-0.2332983,-0.09954405,-0.611742
LOC653489,0.24197626,0.005943298,0.117035866,0.18939495,0.15069723
CD1C,0.5502014,0.005342007,-0.41465855,-0.3710971,-0.45183277
DOK7,0.7762089,0.7178116,0.09008312,-0.22036743,0.010268688
MPP2,-0.26273108,-0.08710337,0.2598834,0.2618556,0.12795496
LOC642591,0.090379715,0.025604248,-0.13588,-0.06153679,-0.003907681
PCDHGA3,-0.049476624,0.17020607,-0.19734478,0.14515066,-0.25444937
LOC653664,-0.016279697,0.12718105,0.12706327,0.066367626,0.046178818
SIRT6,-0.16611719,-0.2318945,0.14854383,0.005371094,0.003722191
LOC647083,0.18640757,0.16496468,0.17516994,0.03862095,0.20658398
MRPL21,-0.34133625,-0.24503565,0.111085415,0.15715504,-0.12745142
TRPV1,-0.05040121,0.08904505,0.021970749,-0.022515297,-0.07920027
ZMAT3,-0.3074684,-0.20465183,0.30873394,0.66761875,0.5686817
HMGB2,0.30033875,0.3567543,0.6926527,0.28645897,0.53369904
LOC389888,0.057700157,0.016180515,-0.18693542,-0.16862774,-0.4427452
ADCY9,0.51638985,0.7305088,-0.30440235,-0.45292425,-0.07721138
LOC652540,-0.097584724,0.27003622,0.044200897,-0.14933491,-0.24790859
ELK1,-0.04985237,-0.033976555,0.2081604,0.27570248,0.17600632
LOC643224,0.02599144,-0.12427235,-0.017561436,-0.18720913,0.0694108
HAPLN3,-0.5071087,-0.69141436,-0.6898985,-0.27206945,-0.8238268
LOC644250,-0.91158676,-0.7887564,-0.92916965,-1.6783733,-1.3854895
ATP1B3,-0.70250416,-0.5143814,1.294589,1.2678871,1.386509
UBE3A,0.13446903,0.14112186,0.026099682,-0.21886301,-0.030101776
HEYL,0.9841337,0.85888004,-0.20892048,0.096850395,-0.2076006
LOC644377,0.009469986,-0.10493946,0.12119055,0.1454792,0.094594955
LOC644325,-0.23853827,0.10053587,-0.100461006,0.116841316,-0.06409216
GNAT3,0.019031048,-0.113372326,-0.03903246,-0.036586285,0.1621666
ZNF24,-0.6074176,-0.3539343,0.25670624,0.38141155,0.3735838
LOC440742,-0.059154987,-0.020207882,-0.072407246,0.014738083,-0.17102623
LOC644224,0.31125975,0.15879488,-0.30487776,-0.23275805,-0.15226746
TESK2,-0.21247149,-0.0812273,-0.48952436,-0.4556632,-0.694304
LOC642110,-0.1706214,-0.002117157,0.34692335,0.10394144,0.49971485
ASB13,1.2624388,1.2527885,-0.75374126,-0.93199587,-0.96981096
LOC283551,0.06850433,-0.032388687,0.01504612,0.1872654,0.001290798
LOC728744,0.11630392,-0.000618,0.10350227,-0.1392746,-0.0622921
KIAA0323,0.7603874,0.573699,-0.62236595,-0.66711426,-0.55641365
LOC648576,0.029556274,0.04248047,-0.24062204,-0.03502941,0.046376705
ITGB2,2.7561836,2.767539,-2.117908,-2.2247748,-2.2215672
RGL1,-0.03738594,-0.15480423,-0.83504105,-0.590538,-0.9403038
IL18BP,0.07473564,0.010753155,-0.014652729,-0.07682085,0.002487183
LOC649186,0.25626707,-0.12567616,-0.165205,-0.044258118,-0.012591839
CCL18,-0.37254095,-0.09198427,0.006121635,0.04938078,-0.11174011
C10orf108,-0.09982157,-0.031217098,-0.034083366,0.034379005,0.2488389
ACSL3,-1.1398396,-1.3177571,0.053928375,0.08385944,0.042811394
PTF1A,0.06599617,-0.010100365,0.015676022,-0.13851547,-0.11000967
MPHOSPH9,0.001074791,0.1444211,0.5656829,0.79811716,0.40601873
ACTN2,0.121204376,0.12618494,0.11635828,0.1170373,0.21293163
LOC653217,-0.15323687,-0.09202576,0.07625389,-0.052679062,0.09554005
C12orf48,-0.6153321,-0.85453606,-0.7676821,-0.71513796,-0.72019625
LOC731170,-0.08920765,-0.26943827,0.008425236,0.2746892,0.19104338
ZNF251,-0.19179344,-0.32557964,-0.249434,-0.14586496,-0.3898697
OAT,0.20018482,0.19394112,-0.52545166,-0.42758942,-0.35079384
LOC347292,-1.0538807,-1.156682,-1.1679564,-0.9780197,-1.0771999
LOC441378,-0.15521526,-0.12612247,0.058047295,0.16614676,-0.104429245
TXN2,-0.98851347,-1.0766025,-0.85689163,-0.7894802,-0.6697712
FLJ37587,0.2413292,-0.19022179,-0.10456419,-0.043281555,-0.24401999
PLAC4,-0.033190727,-0.23560333,0.021397114,0.012208462,-0.19208765
ZP1,0.2921257,0.004494667,-0.005233765,-0.057448387,-0.105148315
LOC643918,0.15929556,0.063773155,0.13061237,-0.10571718,-0.047170162
GML,-0.36842108,-0.054418564,0.09577656,-0.23804426,0.20173311
UTX,-0.03964424,0.05057907,-0.14832973,-0.2270546,-0.010436058
LOC649169,-0.9350405,-0.81395674,0.37803936,0.5473881,0.5743675
LOC646168,0.00570631,-0.17930412,-0.105097294,-0.019929886,0.2945838
ATAD1,0.013578415,-0.004296303,0.15090466,0.041783333,0.10110474
CLEC7A,-0.17506409,0.09659433,-0.21188784,-0.31317043,-0.17444992
TMEM120A,-0.22061825,-0.32455826,-0.5001521,-0.67100906,-0.27604294
LRCH4,0.35795116,0.24496365,0.42874908,0.3363266,0.29456234
LOC255620,-0.07451773,-0.14330196,0.076910496,0.22128916,0.10008812
LOC645724,-0.1069355,-0.2003541,-0.08458662,0.12067795,0.26194286
NPSR1,-0.103248596,-0.21988916,0.24090147,0.001721382,-0.01391983
ATP6V1G2,0.82975006,0.9532757,-0.093993664,-0.13132668,-0.41151237
C5orf21,0.13684273,0.19018555,-0.4024248,-0.2901678,-0.32212257
MED6,-0.41880035,-0.26540852,0.94580936,0.8566828,0.9182806
CPSF1,0.23338127,0.5773678,0.3280964,0.31428146,0.49246407
MRPS31,0.5876703,0.58232117,-0.12048054,-0.154315,-0.38438416
TLR6,0.8732033,0.7840719,-0.41558743,-0.40908098,-0.62106276
EFNB1,0.31334114,0.4836893,-0.473989,-0.5222416,-0.5273943
HSPA1L,0.26393414,0.24088955,-0.27898788,-0.08332968,-0.2877426
TEKT1,0.13881016,-0.24828911,0.12877417,0.07216263,0.107663155
FCHO1,0.29140854,0.22564745,-0.3393979,-0.4338293,-0.23254585
CHD1,-0.78401184,-0.7095709,-0.31433678,-0.46736717,-0.22862625
RASA3,0.24843454,0.4245906,0.13132429,0.17585802,0.13028812
