Gene_name,GSM368877,GSM368878,GSM368879,GSM368880,GSM368881,GSM368882,GSM368883,GSM368884,GSM368885,GSM368886,GSM368887,GSM368888,GSM368889,GSM368890
OPN3,0.84752066,0.654308199,0.781056068,0.397766774,-2.443325771,-2.443325771,-1.2966958,0.506790325,0.722039528,0.821901067,0.085283521,-2.443325771,-2.443325771,-2.325772013
ALCAM,-2.36045991,-4.105542809,-2.61910609,-4.615174436,0.620247895,1.890092873,-1.089328957,-2.650097821,-2.329643798,-2.638291445,-2.336907881,0.990884055,0.524514952,-0.112782726
COLQ,0,0,0,0,0.486763921,0,0,0,0,0,0,3.988433045,0,0
PPM1D,0.769290378,0.484783773,0.82921607,0.566462362,-5.54018825,-3.734653817,-0.970993015,0.754457769,0.551412422,0.529574325,0.434253588,-4.01033514,0.079891332,-0.955483503
YTHDC1,0,0,0,0,0,0,0,0,0,0,0,0.765510878,0,0
CHST6,-3.770188246,-3.770188246,-3.770188246,-3.770188246,3.090571302,1.529461673,-1.364461482,-3.770188246,-3.770188246,-3.770188246,-3.770188246,1.914521984,-3.770188246,-0.236245742
ZNF207,0.634377766,0.485246504,0.496075706,0.333397119,-1.536875701,-0.694002432,-0.802769527,0.389993387,0.445717631,0.480707128,0.438539183,-0.944130047,-0.418511398,-0.515356071
FBN2,-1.979014055,-4.385211406,-0.049070866,-4.385211406,1.456940121,2.373918623,-2.339670144,-1.316863045,0.005750707,-1.485197186,0.495858799,0.394479391,-1.679620485,-2.890952298
COX10,0.035861051,0.269051472,0.127946147,0.382428196,-6.957616602,-0.14457859,1.111724741,0.021631372,-0.051337779,-0.045901804,-0.188953389,0.468083441,-0.606568063,0.299007848
NAT2,0,0,0,0,2.343800246,0,0,0,0,0,0,0,0,0
INSR,-1.937380397,0.505054086,0.980404589,0.556858066,-1.937380397,2.056588835,-0.757259595,-0.285827511,-0.502002497,0.017401017,-0.541313409,-0.99905508,-1.021919252,-0.68703498
FBXL18,-2.582025575,-1.893924684,-2.582025575,-1.311683896,3.123502969,-1.994054587,-2.582025575,-1.686497066,-1.614678487,-2.582025575,-2.582025575,2.006382502,-2.288211491,-2.289287255
LOC401565,0,0,0,0,0,0,0,0,0,0.707949343,0.256508002,0,0.368178861,0
CYB5D1,0.042805529,0.407847921,-0.514039898,-0.244777837,0.438190245,-0.364925253,-0.176712828,-0.444938085,-0.067202518,0.293744418,-0.202592877,-0.413000649,-0.363543575,-0.22314727
GALNAC4S-6ST,-1.682204846,-4.135396137,-0.073164489,-2.310493174,-6.496037653,0.308883084,-0.170327446,0.470477172,-0.014579262,-1.561303266,1.50504713,-6.496037653,0.758062665,0.647690567
SCC-112,0.877566378,1.046785323,0.218969302,0.181428386,-6.555643998,-1.653747449,-0.490253445,0.506136249,0.404303615,0.653442555,-0.249027445,-6.555643998,0.492864673,-0.706941414
RP1-112K5.2,-0.293300628,0.039610975,-0.528514869,0.134075167,-0.454943943,0.436780576,0.016114497,-0.240407029,-0.411115575,-0.091499484,-0.172044334,-0.000250229,0.243066122,-0.025741827
KCNA1,0,0,0,0,0,0,0,0,0.354232806,0,0,0,0,0
CEACAM5,0.806157544,0.961714742,0.247837759,0.807149538,-0.542095416,0.169108169,-0.542095416,0.429648147,-0.542095416,0.891309755,-0.542095416,-0.542095416,-0.542095416,-0.542095416
POLG2,0.662307287,1.049224297,0.601666317,0.844505143,-4.164863585,-3.020679318,-2.135078997,0.441507572,0.761255361,0.769262173,0.425211788,-4.164863585,-0.227369116,-2.26611783
IRF2BP2,0.13463807,-0.517784834,-0.030610895,-0.077830948,0.086547041,-1.042293414,-0.872394603,0.020380875,0.17082101,0.297991969,0.499474251,-1.731346294,-0.102912491,-1.321090353
ZNF267,0,0,0,0,0,0,0,0,0.806238463,0,0,0,0,0
TRPV1,0,0,0,0,3.326837519,0,0,0,0,0,0,1.290185508,0,0
THRAP3,0.714200695,0.691190674,0.468829444,0.151401752,-3.671489607,-0.068427841,-0.310143206,0.65794035,0.195177325,-0.134394705,-0.162424053,-1.390843721,0.115033573,-0.980980321
GALNT3,-3.718377344,-2.33130046,-4.450212967,-3.609518393,1.791653911,2.118318402,0.458723032,-4.411089788,-2.740949271,-2.922467159,-1.785632921,1.749269858,0.186094404,-1.590628712
HSPB2,-5.256562027,-4.488123569,-5.89648309,-4.917316253,0.094718297,0.307444038,2.586925581,-5.427085357,-4.908242454,-5.062962495,-5.813302495,2.288688969,-2.512901618,1.254803083
ZNF644,0.558356877,0.782438293,0.434127397,-0.402007498,-4.378306971,-0.156742566,-0.222546609,0.37995356,0.13836104,0.347808305,-0.602501821,1.26446643,-0.932723439,-0.65087453
MGC18079,-1.028824558,-0.503711373,-0.207035156,-0.996154914,-0.446797703,-2.14350578,-2.086036903,-0.659388906,-0.683870829,-0.665024801,-0.478883011,3.086473244,-1.516630373,-1.88902479
CDX2,0.315433206,0.350985309,0.559066961,1.490083438,-0.175025894,-0.175025894,-0.175025894,0.084067281,-0.175025894,0.313951772,-0.175025894,-0.175025894,-0.175025894,-0.175025894
LOC643298,0.317079173,0.97520311,0.425765653,0.614634215,-1.010800471,-2.602412275,0.001715551,0.477768888,0.152917319,0.624235932,0.091884316,-2.602412275,-0.177293911,-1.277531482
BAI3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429459971
DKFZP779B1540,-0.933015056,-0.21580643,-0.11148985,0.438515897,-2.081151961,1.028655715,2.156453342,0.040491166,-0.168213777,-1.605786221,-0.349070574,-2.081151961,-0.171563885,0.399915082
SOX17,-1.542314207,-1.542314207,-1.542314207,-1.542314207,-1.542314207,-0.820747414,0.157651009,-1.542314207,-1.542314207,-1.542314207,-1.542314207,3.514697612,0.036956469,2.593058027
ZNF592,0.482103143,0.794878748,0.553603584,0.268722038,-2.009687275,-2.009687275,0.44161188,0.406721823,0.459050957,0.940428821,0.742686681,-2.009687275,-0.893243914,-0.681494553
GJA4,-3.694745555,-3.883732712,-3.883732712,-3.883732712,-1.509745268,1.153021983,0.709615829,-3.883732712,-3.876424168,-2.35245201,-3.754159537,0.292341178,0.866873457,3.082555706
TCBA1,0.133144187,0.544801005,-0.224163132,-1.192897653,-0.023435991,-1.192897653,1.606674098,-0.215936531,0.267212201,-1.128970248,-0.854998923,2.140139593,-1.192897653,-0.003501618
PIP5K3,-2.493350547,-2.493350547,-1.692518966,-2.493350547,2.778815682,-2.493350547,-2.493350547,-2.493350547,-2.493350547,-2.493350547,-2.493350547,2.949247365,-2.493350547,-2.493350547
C3ORF21,0.629154251,0.519620204,0.523582386,0.810986569,-4.102653813,0.178818447,-1.504111118,0.366206343,0.174174278,0.327082277,0.408932657,-6.094676462,-1.033869226,0.25848029
MFAP3L,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPR68,-0.438370411,-1.963234901,-0.259072541,0.376372069,1.288519253,1.642086923,0.407340905,-0.430563813,-1.5889005,-0.752470696,-1.082530927,-3.571427318,-0.525643635,0.757399275
MEG3,-0.356765666,-0.356765666,-0.356765666,-0.356765666,-0.356765666,-0.243647796,3.208036225,-0.356765666,-0.356765666,-0.356765666,-0.356765666,1.242020542,1.177590137,1.09949017
RARB,-2.063298857,-2.063298857,-2.063298857,-2.063298857,-2.063298857,1.745866027,2.791219248,-2.063298857,-2.063298857,-2.063298857,-2.063298857,0.55276163,-1.036578458,2.686506896
TMPRSS13,-1.424990698,-2.143832252,-2.300983513,-2.300983513,3.212757306,0.276579306,-2.300983513,-2.300983513,-2.300983513,-2.202078916,-2.300983513,-2.300983513,0.047368429,-1.594660733
MRPL13,0.293684565,-0.009207014,0.430961557,0.455613029,0.161229721,-0.970880313,-0.815185355,0.181720087,0.159764236,0.079300277,-0.522722575,0.077298277,-0.085597873,-0.987335199
UQCRC1,-0.242942931,-0.21703533,0.180122842,-0.040614009,-4.23919363,-0.267178649,0.989556197,0.019384803,-0.118861021,0.013339422,-0.59038638,1.193162633,-0.221909134,0.539655568
IARS2,0.267541104,0.170867312,-0.084233601,-0.308601007,-2.028250845,-1.549787866,0.435147805,0.045776338,0.145132036,0.347066007,-0.505776795,-0.362704123,0.502693976,-0.224753986
SYTL2,0.390363606,0.557115109,0.391433071,1.052515992,1.219738186,-0.244472857,-0.604512423,-0.128584525,-0.098979832,-0.143508701,-0.051876005,-2.28890676,-0.299776156,-0.743645398
GAPVD1,0.445574268,0.335872205,0.231243353,-0.224202059,-0.133062564,-1.143159746,-0.182896803,0.255047027,0.092211984,0.289628193,-0.059950828,-2.360492447,0.344723521,-0.215594707
GPR61,0.130837292,-0.237341569,1.005380204,1.435539989,-0.237341569,-0.237341569,0.178713123,0.593851142,-0.237341569,0.185993892,0.434886309,-0.136712026,-0.237341569,-0.237341569
DNAJB5,0,0,0,0,3.69180004,1.256018802,0,0,0,0,0,1.386555763,0,0
GNGT2,-1.299534682,-1.567932478,-1.768015234,-1.512005945,0.657299291,2.165945913,-0.046897585,-0.139230645,-1.341687751,-0.968668662,-0.674590938,0.692745074,-0.599176836,-0.566527326
LOC649708,0.803439827,0.08771431,0.747420884,0.895395509,-3.630906923,0.604020173,-0.97276972,0.489473532,0.085636831,0.673827697,-0.258377878,-3.225690561,-1.355944215,0.466160759
DKC1,0.925083197,0.738226608,0.548235091,0.620957866,-2.844947495,-1.725532156,-1.724726179,0.586465403,0.689367833,0.844963162,0.36410985,-8.515609358,-0.163391777,-1.637956985
CACNA1H,-5.861842907,-5.861842907,-5.861842907,-5.366830244,1.659493506,-0.555750677,-1.537388701,-5.861842907,-5.861842907,-5.861842907,-5.861842907,1.053046707,-2.106820492,1.399784279
NF2,1.348566602,0.706397205,0.76301392,1.350935113,-0.575569161,-0.575569161,-0.575569161,0.43969378,0.844954674,1.668275449,0.647968846,-0.575569161,-0.575569161,-0.575569161
EMP2,0.244419664,0.47689266,0.333251705,0.844113377,-1.809749189,1.078867438,-0.596280197,0.113920343,0.490397604,0.458528178,0.029870842,-1.809749189,-1.809749189,-0.348942747
ODF2,0.358945059,0.389029369,-0.008281157,0.599312477,-2.764911691,-0.218703436,-1.403198926,0.063308613,0.317109382,0.279712054,0.149900289,-3.785950725,0.068491954,-1.524184306
EIF3S2,0.273772047,0.64281651,0.353727787,0.520904724,-0.193321561,-0.829837273,-0.6206942,0.256216496,0.091933485,0.138735976,-0.029446983,-0.476391729,-0.713032728,-0.781220023
CCDC3,-5.295571307,-5.521192523,-5.521192523,-5.521192523,-5.140087768,1.91945711,-0.037391455,-5.521192523,-5.521192523,-5.521192523,-5.521192523,-0.391434268,-0.998073244,3.294649849
ADAM33,-0.321285391,0.078435561,-0.210953539,0.812156152,-0.530415709,1.875848299,-0.133645583,-0.892342644,0.012181916,-0.577569998,-0.892342644,0.299797853,0.094166137,0.197513086
UXT,0.421816463,0.609409708,0.761520318,0.94817742,-1.815746845,-0.533335006,-0.766272388,0.71438016,0.509201501,0.338710406,0.209677503,-1.613034814,-0.976948853,-0.873320658
EIF2C1,-0.674361549,-0.365845587,-0.320137775,-0.407869072,1.019863619,0.443307086,-0.267016761,-0.42744232,-0.501147964,-0.618851737,-0.34470895,0.906173622,0.321967246,-0.06848302
SLC2A5,-2.701181401,-4.982658236,-1.412982147,-0.770854304,-2.183291734,0.774615094,1.40281266,-0.536920162,-0.757524002,-0.124095514,-0.123433083,1.900533717,-0.690083766,0.158567386
TAB3,1.087848177,0.892216053,-0.427220702,-0.593021486,0.60223869,-0.750172747,-0.750172747,-0.449168295,0.911571438,1.250926664,0.391233884,0.100790155,-0.750172747,-0.750172747
IL12A,-2.699640945,-1.045048915,-0.62710528,-1.247013354,2.875563796,-2.760023016,-0.340254761,-2.005411255,-0.60622619,-1.797631319,-0.14631914,1.738576514,-2.438047313,-2.760023016
IMAA,-0.198612635,0.461949809,-0.198612635,0.995684847,-0.198612635,-0.198612635,-0.198612635,-0.09156006,-0.198612635,-0.022695279,0.558391937,2.267603183,-0.198612635,-0.198612635
UBE2J2,0,0,0,0,0.29638472,0,0,0,0,0,0,0,0,0
PRODH,-1.014525052,-3.222756484,-3.222756484,-3.222756484,-2.933281262,1.025961922,2.823151943,-3.222756484,-3.222756484,-3.222756484,-3.222756484,-2.088075122,-3.222756484,2.617385381
HSPC023,-0.313451585,-0.100755848,-0.226778947,0.230975711,0.897689973,1.327933121,-0.345058033,-0.363988583,-0.631384461,-0.570622803,-0.586769459,0.354619498,-0.602992831,-0.468478135
C3ORF23,0.612171817,0.524644936,1.028147305,0.810541645,-3.459694337,-1.956886077,-0.12865022,0.908048015,0.590724101,0.768127107,0.099891542,-3.459694337,-2.614655481,-1.765005773
KCNF1,-4.164593929,-4.164593929,-4.164593929,-4.164593929,0.545440336,-0.415681253,-4.164593929,-4.164593929,-4.164593929,-4.164593929,-4.164593929,-2.604558301,3.25732309,-4.164593929
FBXL4,0,0,0,0,0.735138166,0,0,0,0,0,0,0,0,0
NPAS3,0,0,0,0,1.812809834,0,0,0,0,0,0,0,0,0
ARPP-21,-0.972708838,-0.972708838,-0.972708838,-0.972708838,2.463703725,-0.972708838,1.757488188,-0.972708838,-0.972708838,-0.972708838,-0.972708838,2.375976831,-0.972708838,0.773056095
PCDHGA11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SVIL,-4.076442956,-5.843948769,-3.706655873,-4.656690704,-0.704733365,-1.646377558,2.657788288,-2.507124169,-2.032900524,-2.647764109,-0.703033129,1.406400644,-1.808030973,1.959932207
FBXW4,-0.358365048,-0.516759353,-0.606637658,-0.319593889,0.694015467,-0.385414549,0.761711449,-0.529003881,-0.774175783,-0.536700739,-0.738627791,0.899072577,0.100277833,-0.266051125
MAP3K15,0,0,0.741792702,0,0,1.566488228,0.004205632,0,0,0,0,1.146277231,0,0
EHD3,-0.259423631,-1.098130645,0.945987107,-1.080623421,-1.248809729,1.284778847,-0.48770108,0.277831601,0.800647443,-0.04764835,1.349161754,-0.977587264,-0.606606661,0.056086759
CKB,-2.422443965,-2.035363919,-2.533740283,-1.892257497,-4.057544403,2.541099977,1.447402568,-2.309532149,-2.680265855,-2.763769281,-2.46726285,1.095530035,-2.21671788,1.595251452
GALM,-0.385211151,-0.682598084,-0.955387662,-1.019865252,-1.930539266,1.856205209,1.377047224,-0.6168325,-0.895895825,-0.938979452,-0.275226742,-1.000637463,-0.151696947,0.645114732
HOMER2,0.157890679,0.158767676,-0.262315253,0.529962918,-6.660455024,0.783574748,1.393353795,-0.560750858,-0.419743579,0.11270809,-0.337755069,0.738062628,-0.522963028,-0.178208729
PC,0.032623818,-0.073136742,-0.280982581,-0.288024143,0.959181178,0.695487266,-0.330614815,-0.442733009,-0.700248945,-0.333292582,-1.170669045,-2.195592411,0.862888837,0.29945684
USP5,0.33769736,-0.022617997,0.002557468,-0.150703892,-0.220719588,0.272346755,-0.01590032,0.137034591,0.051733072,0.082917775,0.11359673,-0.519971185,0.060031268,0.346621479
LOC653084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCL3,-3.333116745,-3.333116745,-3.333116745,-3.333116745,2.535890031,-3.333116745,-3.333116745,-3.333116745,-3.333116745,-3.333116745,-3.333116745,1.438179252,-1.200785856,-3.232487202
CIR,0.425844566,0.300866349,-0.326261794,-0.091471078,-5.273194087,0.123987443,0.154734469,0.531199145,0.442579878,0.355103987,0.288393633,-4.915418306,0.580357197,0.189626955
LPIN1,-1.283960392,-1.018329376,-1.475126415,-1.645391036,-2.598475011,-1.603465063,2.250965171,-1.360194178,-0.799546559,-0.915105484,-0.045591147,0.327408234,-1.058940733,1.97680138
PHLDA2,-3.392102377,-2.583116586,-2.410484409,-1.974243113,0.955847574,2.771705773,-1.454479973,-3.093102488,-3.392102377,-2.9515986,-1.907544971,-2.011971752,0.131463499,0.08806013
EVC,-1.06036356,0.653662101,-1.06036356,0.58123391,1.799721488,2.092532713,-0.691694374,-0.37442117,-1.06036356,-1.06036356,-1.06036356,-1.06036356,-0.425490376,-0.790636172
RNASET2,-1.923678101,-0.216424071,-0.12777451,-0.68520927,0.047398955,0.887998659,-0.9159274,0.013619819,-0.093757706,-0.62857982,0.202846207,-0.361726087,0.49038781,-0.440564287
ECHDC2,-5.118942115,-6.082189682,-4.041186007,-7.194167131,1.020844109,1.047451684,0.561935882,-4.829515422,-4.33264222,-3.651560915,-2.962900791,1.203860478,1.162396593,0.318470326
MKRN1,-0.096253345,-0.184958962,-0.130053189,-0.520184779,-1.04272552,-0.39372318,-0.148289028,0.190481099,0.241020833,-0.041494764,0.300409676,-0.699701399,0.787814552,-0.186541867
EPS8L1,-3.641008608,-2.828114878,-3.680650629,-3.680650629,2.022372182,-0.555172064,-3.169199669,-3.680650629,-3.680650629,-3.680650629,-3.649669279,-3.680650629,1.939867787,-0.709341604
THRAP6,0.369161661,0.347872202,0.634845238,0.584999321,0.254242603,-1.863502416,-1.304494991,0.468393226,0.38169794,0.376826381,0.026195833,-3.619225318,-0.53436215,-1.694946615
HMX2,-3.528880897,-3.528880897,-3.528880897,-3.528880897,3.082778399,-1.942355122,-3.528880897,-3.528880897,-3.528880897,-3.528880897,-3.528880897,2.832281022,-3.528880897,-3.528880897
PCMT1,0.020147187,-0.023168261,0.049987581,-0.052546455,0.008997378,-1.049170202,0.730893014,0.067562805,-0.054625939,-0.099186596,-0.323282911,-0.267978163,0.643363215,-0.11237361
DLGAP3,0,0,0,0,0,0,0,0,0,0,0,1.980275784,0,0
EDA,0,0,0,0,1.750084693,0,0,0,0,0,0,0.601200282,0,0
EPB49,0.829978939,0.075602145,0.110825254,0.394396866,-0.429177928,0.021276084,-0.40165038,0.462822981,0.742876332,1.000905125,0.297825929,-2.305680881,-0.969724162,-1.109541185
ACTA2,-4.615347682,-4.430302352,-3.85824978,-3.815754868,0.814190648,1.242509131,0.537354569,-3.125556587,-4.771323294,-5.722906319,-2.09855917,0.129129098,1.419338939,2.574159788
MADD,-1.334667602,-1.334667602,-1.334667602,-1.334667602,3.475274122,-1.334667602,-1.334667602,-1.334667602,-1.334667602,-1.334667602,-1.334667602,3.327102659,-1.334667602,-1.334667602
REPIN1,0.30081749,0.684121981,0.684534585,0.811130707,-2.112564018,-0.102833916,-0.95807964,0.853060985,0.283264839,0.278626633,0.389204553,-2.112564018,-0.298760769,-0.08067395
CARD14,0.812865469,0.211256697,0.599646749,1.454777733,-0.671028324,-0.312722796,-0.671028324,0.375660041,-0.671028324,-0.671028324,-0.420262255,-0.671028324,-0.671028324,-0.525182157
AVPI1,0.0507694,-0.019713589,-0.140437144,0.485348161,-0.321671159,0.333775746,-0.564345659,-0.217212117,-0.523974079,-0.134383978,-0.274686029,0.601625155,-0.618192901,0.499617006
UPF3A,-0.457718086,0.40189011,-0.528414315,-0.735163569,-0.003140139,1.254121112,-0.112163676,-0.254880143,0.066100302,0.069681604,-0.215432521,-0.072779689,0.741365871,-0.294038109
TRIM35,1.14058645,0.659133819,1.002744817,0.838306601,-1.445617771,-3.164772182,-0.740416402,0.446118302,0.218221819,0.588541524,0.430832922,-3.164772182,-1.55363463,-2.818114496
F12,-1.123750267,-1.668660201,-0.687222839,-0.615176263,-2.687444809,1.407571197,-0.82220746,-0.989475294,-1.004937686,-1.342738918,-0.100903646,-0.607288728,0.081058554,-0.994227038
FGF13,-2.107390445,-2.107390445,-2.107390445,-2.107390445,-2.107390445,-2.107390445,1.923066478,0.455900415,-2.107390445,-2.107390445,-2.107390445,-1.292579089,-1.192443294,2.197011533
PCK2,0.527310365,0.675211742,0.419015479,0.592217458,0.386755777,-1.297276318,-2.719803086,0.328240601,-0.017944562,0.030356504,0.24388244,-0.790349071,-0.150890562,-1.314213583
DUSP22,-0.301704425,-0.444935209,-0.026160117,-0.009979039,-1.632629794,-0.372388603,0.927216432,0.191446954,0.023984455,0.174564691,0.224611282,-0.619211724,-0.000285666,0.573475735
ANKRD21,-0.268274961,-0.268274961,-0.268274961,-0.268274961,0.215605938,-0.268274961,-0.268274961,-0.268274961,-0.268274961,-0.268274961,-0.268274961,4.204584809,-0.268274961,-0.268274961
UTS2,0.451607622,-0.205726698,1.065638162,0.990369531,-1.030178896,-0.575960222,-1.030178896,2.620574177,-0.227857962,0.219792001,-0.509084175,-1.030178896,-0.990536875,-1.030178896
TAF1C,-0.620775876,-0.071648809,-0.977590989,-1.067093131,-1.161333853,0.248967847,-0.487397966,-1.034444817,0.42482993,0.048988027,0.708059607,-0.221024819,1.143030752,-0.201742212
PSRC1,-0.245113679,-0.130944357,0.103505892,0.129533719,-3.60505901,0.215529742,-1.701388769,-0.270416447,0.472984178,0.341753,0.39736108,-1.546752912,0.879438936,-1.559081906
EYA4,-0.863743416,-0.863743416,-0.863743416,-0.863743416,-0.863743416,-0.594016027,3.592118859,-0.863743416,-0.863743416,-0.863743416,-0.863743416,-0.863743416,-0.863743416,1.511102021
ITGB1BP2,-0.94094437,-0.025561097,-1.007253223,-0.034121693,-1.702925288,-1.702925288,2.60699347,-0.655349821,-0.33238643,-0.187660374,-0.458877001,-1.702925288,-0.569408204,1.182630774
MLF2,-0.335021206,-0.569235212,-0.490006018,-0.143999188,-3.325157659,0.377525191,-0.405689211,-0.184864292,-0.109432457,-0.008152793,0.262869203,-1.280892764,0.818977354,0.283307927
FLJ20701,-1.742077207,-3.426999431,-0.610315254,-3.091068904,-3.426999431,-0.339796511,1.99412791,0.14589933,-0.404546169,-1.827219561,0.612212456,-3.426999431,-0.310710579,1.526515801
CHMP2A,-0.217128165,-0.230786642,-0.044958504,0.129150824,0.556725416,-0.290696903,0.056079435,-0.01652562,-0.083168801,-0.236819527,-0.226552901,-0.871536469,0.383426776,0.217044014
ZNF613,0.089247128,0.31290947,0.052789712,0.351888082,-5.899198983,2.112801138,-0.622907747,-0.035442924,-0.237975984,-0.034770758,-0.965448143,-2.327676127,-0.616793698,-0.209800396
LMX1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THUMPD3,0.897834741,0.697717667,0.405431028,0.210315981,-1.128843743,-1.70748162,-0.44709313,0.273219736,0.375586508,0.495810691,-0.299778085,-0.155146364,-0.481604415,-1.20117887
MTA1,0.054876789,-0.140274258,-0.207083573,0.06896399,-0.091191376,0.331583646,-0.833600679,-0.201841048,0.183771459,0.331583646,0.151104093,-0.505339728,-0.698417315,-0.893678302
HTF9C,-0.13069898,0.456234179,-0.461186027,0.194199899,1.093474202,1.28693539,-1.393115059,-0.80810325,-0.585541701,-0.303140457,-0.03866942,0.29272821,-0.416698177,-1.521651284
